        20,       545,
      20.2,       513,
      20.4,       556,
      20.6,       523,
      20.8,       504,
        21,       543,
      21.2,       524,
      21.4,       477,
      21.6,       511,
      21.8,       500,
        22,       462,
      22.2,       493,
      22.4,       481,
      22.6,       437,
      22.8,       422,
        23,       423,
      23.2,       365,
      23.4,       373,
      23.6,       356,
      23.8,       343,
        24,       357,
      24.2,       349,
      24.4,       328,
      24.6,       315,
      24.8,       340,
        25,       281,
      25.2,       277,
      25.4,       305,
      25.6,       283,
      25.8,       299,
        26,       287,
      26.2,       282,
      26.4,       259,
      26.6,       251,
      26.8,       246,
        27,       224,
      27.2,       259,
      27.4,       412,
      27.6,       237,
      27.8,       212,
        28,       214,
      28.2,       198,
      28.4,       177,
      28.6,       283,
      28.8,       217,
        29,       173,
      29.2,       213,
      29.4,       192,
      29.6,       182,
      29.8,       192,
        30,       170,
      30.2,       170,
      30.4,       174,
      30.6,       175,
      30.8,       209,
        31,       215,
      31.2,       209,
      31.4,       339,
      31.6,      2634,
      31.8,      6098,
        32,       374,
      32.2,       207,
      32.4,       191,
      32.6,       184,
      32.8,       175,
        33,       176,
      33.2,       166,
      33.4,       148,
      33.6,       146,
      33.8,       132,
        34,       146,
      34.2,       149,
      34.4,       140,
      34.6,       135,
      34.8,       135,
        35,       147,
      35.2,       144,
      35.4,       128,
      35.6,       131,
      35.8,       123,
        36,       161,
      36.2,       104,
      36.4,       113,
      36.6,       120,
      36.8,       105,
        37,       110,
      37.2,       142,
      37.4,       136,
      37.6,       113,
      37.8,       101,
        38,       136,
      38.2,       118,
      38.4,       132,
      38.6,       102,
      38.8,       109,
        39,        99,
      39.2,        90,
      39.4,        95,
      39.6,       119,
      39.8,       103,
        40,        94,
      40.2,        98,
      40.4,       105,
      40.6,       106,
      40.8,       120,
        41,       132,
      41.2,       108,
      41.4,       106,
      41.6,       118,
      41.8,       109,
        42,       112,
      42.2,        93,
      42.4,        92,
      42.6,       103,
      42.8,       118,
        43,       118,
      43.2,       102,
      43.4,        95,
      43.6,        99,
      43.8,       123,
        44,       104,
      44.2,        86,
      44.4,        99,
      44.6,        95,
      44.8,        92,
        45,       130,
      45.2,       251,
      45.4,       978,
      45.6,       668,
      45.8,       134,
        46,        91,
      46.2,        88,
      46.4,        93,
      46.6,        86,
      46.8,        88,
        47,        92,
      47.2,        75,
      47.4,        77,
      47.6,        85,
      47.8,        76,
        48,        87,
      48.2,        74,
      48.4,        82,
      48.6,        67,
      48.8,        77,
        49,        63,
      49.2,        73,
      49.4,        81,
      49.6,        74,
      49.8,        73,
        50,        61,
      50.2,        59,
      50.4,        48,
      50.6,        79,
      50.8,        60,
        51,        67,
      51.2,        52,
      51.4,        68,
      51.6,        70,
      51.8,        59,
        52,        67,
      52.2,        62,
      52.4,        64,
      52.6,        47,
      52.8,        54,
        53,        64,
      53.2,        73,
      53.4,        70,
      53.6,        61,
      53.8,        92,
        54,       108,
      54.2,        50,
      54.4,        56,
      54.6,        52,
      54.8,        53,
        55,        47,
      55.2,        49,
      55.4,        54,
      55.6,        55,
      55.8,        35,
        56,        58,
      56.2,       101,
      56.4,       258,
      56.6,       263,
      56.8,        74,
        57,        44,
      57.2,        33,
      57.4,        55,
      57.6,        53,
      57.8,        43,
        58,        53,
      58.2,        39,
      58.4,        46,
      58.6,        46,
      58.8,        53,
        59,        49,
      59.2,        43,
      59.4,        58,
      59.6,        50,
      59.8,        42,
        60,        40,
      60.2,        42,
      60.4,        49,
      60.6,        40,
      60.8,        53,
        61,        46,
      61.2,        45,
      61.4,        47,
      61.6,        33,
      61.8,        32,
        62,        33,
      62.2,        44,
      62.4,        38,
      62.6,        45,
      62.8,        38,
        63,        36,
      63.2,        33,
      63.4,        25,
      63.6,        36,
      63.8,        44,
        64,        32,
      64.2,        44,
      64.4,        48,
      64.6,        41,
      64.8,        42,
        65,        39,
      65.2,        40,
      65.4,        37,
      65.6,        45,
      65.8,        53,
        66,        83,
      66.2,       392,
      66.4,       285,
      66.6,        67,
      66.8,        43,
        67,        43,
      67.2,        49,
      67.4,        44,
      67.6,        43,
      67.8,        31,
        68,        44,
      68.2,        41,
      68.4,        35,
      68.6,        37,
      68.8,        45,
        69,        32,
      69.2,        38,
      69.4,        35,
      69.6,        45,
      69.8,        32,
        70,        44,
      70.2,        21,
      70.4,        38,
      70.6,        29,
      70.8,        36,
        71,        50,
      71.2,        41,
      71.4,        51,
      71.6,        27,
      71.8,        31,
        72,        37,
      72.2,        39,
      72.4,        26,
      72.6,        33,
      72.8,        47,
        73,        43,
      73.2,        42,
      73.4,        29,
      73.6,        39,
      73.8,        37,
        74,        38,
      74.2,        39,
      74.4,        34,
      74.6,        47,
      74.8,        57,
        75,       106,
      75.2,       212,
      75.4,       298,
      75.6,       176,
      75.8,        45,
        76,        42,
      76.2,        36,
      76.4,        45,
      76.6,        39,
      76.8,        36,
        77,        29,
      77.2,        33,
      77.4,        45,
      77.6,        36,
      77.8,        30,
        78,        41,
      78.2,        45,
      78.4,        48,
      78.6,        34,
      78.8,        34,
        79,        40,
      79.2,        38,
      79.4,        34,
      79.6,        26,
      79.8,        34,
        80,        23,
