        20,       897,
      20.1,       910,
      20.2,       909,
      20.3,       914,
      20.4,       838,
      20.5,       896,
      20.6,       801,
      20.7,       901,
      20.8,       881,
      20.9,       896,
        21,       861,
      21.1,       843,
      21.2,       809,
      21.3,       848,
      21.4,       826,
      21.5,       816,
      21.6,       828,
      21.7,       828,
      21.8,       750,
      21.9,       780,
        22,       771,
      22.1,       824,
      22.2,       715,
      22.3,       703,
      22.4,       776,
      22.5,       767,
      22.6,       729,
      22.7,       680,
      22.8,       686,
      22.9,       640,
        23,       670,
      23.1,       674,
      23.2,       595,
      23.3,       611,
      23.4,       652,
      23.5,       635,
      23.6,       623,
      23.7,       593,
      23.8,       590,
      23.9,       547,
        24,       615,
      24.1,       578,
      24.2,       543,
      24.3,       569,
      24.4,       525,
      24.5,       522,
      24.6,       536,
      24.7,       499,
      24.8,       511,
      24.9,       510,
        25,       492,
      25.1,       490,
      25.2,       505,
      25.3,       473,
      25.4,       484,
      25.5,       500,
      25.6,       483,
      25.7,       407,
      25.8,       467,
      25.9,       448,
        26,       423,
      26.1,       417,
      26.2,       449,
      26.3,       413,
      26.4,       427,
      26.5,       393,
      26.6,       382,
      26.7,       410,
      26.8,       364,
      26.9,       396,
        27,       409,
      27.1,       393,
      27.2,       411,
      27.3,       639,
      27.4,       759,
      27.5,       496,
      27.6,       361,
      27.7,       356,
      27.8,       366,
      27.9,       332,
        28,       323,
      28.1,       330,
      28.2,       325,
      28.3,       324,
      28.4,       312,
      28.5,       439,
      28.6,       472,
      28.7,       357,
      28.8,       335,
      28.9,       328,
        29,       300,
      29.1,       304,
      29.2,       294,
      29.3,       274,
      29.4,       292,
      29.5,       293,
      29.6,       307,
      29.7,       273,
      29.8,       285,
      29.9,       272,
        30,       305,
      30.1,       299,
      30.2,       278,
      30.3,       328,
      30.4,       284,
      30.5,       297,
      30.6,       340,
      30.7,       333,
      30.8,       339,
      30.9,       362,
        31,       287,
      31.1,       331,
      31.2,       361,
      31.3,       411,
      31.4,       426,
      31.5,       778,
      31.6,      2817,
      31.7,      8430,
      31.8,      7803,
      31.9,      1811,
        32,       591,
      32.1,       446,
      32.2,       329,
      32.3,       295,
      32.4,       286,
      32.5,       269,
      32.6,       273,
      32.7,       288,
      32.8,       275,
      32.9,       240,
        33,       263,
      33.1,       252,
      33.2,       254,
      33.3,       245,
      33.4,       228,
      33.5,       236,
      33.6,       260,
      33.7,       262,
      33.8,       216,
      33.9,       230,
        34,       253,
      34.1,       244,
      34.2,       235,
      34.3,       195,
      34.4,       214,
      34.5,       235,
      34.6,       266,
      34.7,       258,
      34.8,       191,
      34.9,       188,
        35,       233,
