        10,      1265,
      10.1,      1148,
      10.2,      1181,
      10.3,      1171,
      10.4,      1141,
      10.5,      1120,
      10.6,      1096,
      10.7,      1047,
      10.8,      1074,
      10.9,      1113,
        11,      1037,
      11.1,      1077,
      11.2,      1054,
      11.3,      1003,
      11.4,      1041,
      11.5,      1005,
      11.6,      1035,
      11.7,       953,
      11.8,      1024,
      11.9,       976,
        12,       993,
      12.1,       990,
      12.2,       908,
      12.3,       872,
      12.4,       945,
      12.5,       980,
      12.6,       910,
      12.7,       945,
      12.8,       896,
      12.9,       937,
        13,       873,
      13.1,       917,
      13.2,       943,
      13.3,       941,
      13.4,       951,
      13.5,       884,
      13.6,       936,
      13.7,       862,
      13.8,       892,
      13.9,       927,
        14,       922,
      14.1,       915,
      14.2,       961,
      14.3,       970,
      14.4,       947,
      14.5,       986,
      14.6,       991,
      14.7,       941,
      14.8,       959,
      14.9,      1001,
        15,       954,
      15.1,      1001,
      15.2,       989,
      15.3,       994,
      15.4,       993,
      15.5,      1057,
      15.6,      1057,
      15.7,      1033,
      15.8,      1047,
      15.9,      1087,
        16,       999,
      16.1,      1077,
      16.2,      1065,
      16.3,      1044,
      16.4,      1096,
      16.5,      1079,
      16.6,      1107,
      16.7,      1050,
      16.8,      1076,
      16.9,      1125,
        17,      1115,
      17.1,      1128,
      17.2,      1149,
      17.3,      1163,
      17.4,      1143,
      17.5,      1173,
      17.6,      1146,
      17.7,      1124,
      17.8,      1126,
      17.9,      1097,
        18,      1167,
      18.1,      1152,
      18.2,      1214,
      18.3,      1186,
      18.4,      1151,
      18.5,      1143,
      18.6,      1160,
      18.7,      1111,
      18.8,      1078,
      18.9,      1103,
        19,      1049,
      19.1,      1065,
      19.2,      1166,
      19.3,      1037,
      19.4,      1093,
      19.5,      1089,
      19.6,      1096,
      19.7,      1092,
      19.8,      1088,
      19.9,      1104,
        20,      1108,
