3.208000e+02	2.880000e-02
3.227000e+02	3.132000e-02
3.247000e+02	3.360000e-02
3.267000e+02	3.603000e-02
3.287000e+02	3.888000e-02
3.308000e+02	4.212000e-02
3.328000e+02	4.503000e-02
3.348000e+02	4.974000e-02
3.369000e+02	5.481000e-02
3.387000e+02	5.838000e-02
3.407000e+02	6.276000e-02
3.428000e+02	6.732000e-02
3.449000e+02	7.188000e-02
3.469000e+02	7.644000e-02
3.488000e+02	7.977000e-02
3.509000e+02	8.580000e-02
3.529000e+02	8.841000e-02
3.549000e+02	9.150000e-02
3.569000e+02	9.219000e-02
3.590000e+02	9.288000e-02
3.609000e+02	9.291000e-02
3.630000e+02	9.267000e-02
3.650000e+02	9.159000e-02
3.670000e+02	8.964000e-02
3.690000e+02	8.913000e-02
3.709000e+02	8.751000e-02
3.730000e+02	8.502000e-02
3.751000e+02	8.277000e-02
3.771000e+02	8.082000e-02
3.791000e+02	7.821000e-02
3.811000e+02	7.530000e-02
3.831000e+02	7.332000e-02
3.851000e+02	7.167000e-02
3.872000e+02	6.930000e-02
3.891000e+02	6.645000e-02
3.912000e+02	6.372000e-02
3.932000e+02	6.213000e-02
3.951000e+02	6.018000e-02
3.972000e+02	5.760000e-02
3.991000e+02	5.514000e-02
4.012000e+02	5.331000e-02
4.033000e+02	5.124000e-02
4.053000e+02	4.905000e-02
4.073000e+02	4.665000e-02
4.094000e+02	4.593000e-02
4.113000e+02	4.416000e-02
4.133000e+02	4.164000e-02
4.152000e+02	3.990000e-02
4.174000e+02	3.801000e-02
4.194000e+02	3.600000e-02
4.214000e+02	3.393000e-02
4.235000e+02	3.297000e-02
4.254000e+02	3.216000e-02
4.273000e+02	3.000000e-02
4.294000e+02	2.856000e-02
4.314000e+02	2.676000e-02
4.335000e+02	2.472000e-02
4.355000e+02	2.316000e-02
4.374000e+02	2.160000e-02
4.394000e+02	1.995000e-02
4.415000e+02	1.944000e-02
4.434000e+02	1.860000e-02
4.455000e+02	1.674000e-02
4.476000e+02	1.428000e-02
4.496000e+02	1.257000e-02
4.516000e+02	1.092000e-02
4.536000e+02	9.720000e-03
4.556000e+02	8.310000e-03
4.576000e+02	8.430000e-03
4.596000e+02	6.870000e-03
4.616000e+02	5.400000e-03
4.637000e+02	3.450000e-03
4.657000e+02	1.530000e-03
4.677000e+02	1.500000e-04
4.698000e+02	-1.410000e-03
4.717000e+02	-2.400000e-03
4.737000e+02	-2.790000e-03
4.757000e+02	-3.900000e-03
4.777000e+02	-5.460000e-03
4.798000e+02	-6.810000e-03
4.817000e+02	-8.970000e-03
4.838000e+02	-1.113000e-02
4.857000e+02	-1.203000e-02
4.877000e+02	-1.359000e-02
4.898000e+02	-1.464000e-02
4.918000e+02	-1.542000e-02
4.938000e+02	-1.671000e-02
4.960000e+02	-1.851000e-02
4.979000e+02	-2.133000e-02
4.999000e+02	-2.226000e-02
5.019000e+02	-2.376000e-02
5.039000e+02	-2.409000e-02
5.059000e+02	-2.601000e-02
5.079000e+02	-2.760000e-02
5.100000e+02	-2.901000e-02
5.120000e+02	-3.045000e-02
5.141000e+02	-3.306000e-02
5.160000e+02	-3.543000e-02
5.180000e+02	-3.654000e-02
5.201000e+02	-3.807000e-02
5.220000e+02	-3.951000e-02
5.241000e+02	-4.116000e-02
5.260000e+02	-4.269000e-02
5.281000e+02	-4.464000e-02
5.300000e+02	-4.650000e-02
5.321000e+02	-4.923000e-02
5.341000e+02	-5.148000e-02
5.362000e+02	-5.292000e-02
5.381000e+02	-5.454000e-02
5.402000e+02	-5.721000e-02
5.422000e+02	-5.949000e-02
5.442000e+02	-6.183000e-02
5.462000e+02	-6.405000e-02
5.482000e+02	-6.618000e-02
5.502000e+02	-6.798000e-02
5.522000e+02	-6.987000e-02
5.543000e+02	-7.314000e-02
5.563000e+02	-7.593000e-02
5.583000e+02	-7.776000e-02
5.603000e+02	-7.947000e-02
5.623000e+02	-8.106000e-02
5.642000e+02	-8.322000e-02
5.663000e+02	-8.568000e-02
5.685000e+02	-8.652000e-02
5.703000e+02	-8.829000e-02
5.723000e+02	-9.099000e-02
5.744000e+02	-9.150000e-02
5.763000e+02	-9.069000e-02
5.785000e+02	-8.982000e-02
5.805000e+02	-8.808000e-02
5.824000e+02	-8.493000e-02
5.845000e+02	-8.292000e-02
5.865000e+02	-8.097000e-02
5.885000e+02	-7.689000e-02
5.905000e+02	-7.164000e-02
5.925000e+02	-6.702000e-02
5.945000e+02	-6.207000e-02
5.965000e+02	-5.724000e-02
5.986000e+02	-5.253000e-02
6.006000e+02	-4.950000e-02
6.027000e+02	-4.524000e-02
6.046000e+02	-4.167000e-02
6.067000e+02	-3.771000e-02
6.086000e+02	-3.462000e-02
6.106000e+02	-3.177000e-02
6.128000e+02	-2.913000e-02
6.148000e+02	-2.673000e-02
6.168000e+02	-2.439000e-02
6.187000e+02	-2.244000e-02
6.207000e+02	-2.115000e-02
